id	scatter_idx	chrom	start	end	scatter_length
scaff_group_005	scat_0001	Scaffold_60__1_contigs__length_35488	1	35489	1999099
scaff_group_005	scat_0001	Scaffold_61__1_contigs__length_35177	1	35178	1999099
scaff_group_005	scat_0001	Scaffold_62__1_contigs__length_34951	1	34952	1999099
scaff_group_005	scat_0001	Scaffold_63__1_contigs__length_34484	1	34485	1999099
scaff_group_005	scat_0001	Scaffold_64__1_contigs__length_34483	1	34484	1999099
scaff_group_005	scat_0001	Scaffold_65__1_contigs__length_34125	1	34126	1999099
scaff_group_005	scat_0001	Scaffold_66__1_contigs__length_33415	1	33416	1999099
scaff_group_005	scat_0001	Scaffold_67__1_contigs__length_33312	1	33313	1999099
scaff_group_005	scat_0001	Scaffold_68__1_contigs__length_33307	1	33308	1999099
scaff_group_005	scat_0001	Scaffold_69__1_contigs__length_33199	1	33200	1999099
scaff_group_005	scat_0001	Scaffold_70__1_contigs__length_33197	1	33198	1999099
scaff_group_005	scat_0001	Scaffold_71__1_contigs__length_32683	1	32684	1999099
scaff_group_005	scat_0001	Scaffold_72__1_contigs__length_32679	1	32680	1999099
scaff_group_005	scat_0001	Scaffold_73__1_contigs__length_32565	1	32566	1999099
scaff_group_005	scat_0001	Scaffold_74__1_contigs__length_32130	1	32131	1999099
scaff_group_005	scat_0001	Scaffold_75__1_contigs__length_32089	1	32090	1999099
scaff_group_005	scat_0001	Scaffold_76__1_contigs__length_31588	1	31589	1999099
scaff_group_005	scat_0001	Scaffold_77__1_contigs__length_29597	1	29598	1999099
scaff_group_005	scat_0001	Scaffold_78__1_contigs__length_28406	1	28407	1999099
scaff_group_005	scat_0001	Scaffold_79__1_contigs__length_27807	1	27808	1999099
scaff_group_005	scat_0001	Scaffold_80__1_contigs__length_27141	1	27142	1999099
scaff_group_005	scat_0001	Scaffold_81__1_contigs__length_26279	1	26280	1999099
scaff_group_005	scat_0001	Scaffold_82__1_contigs__length_26278	1	26279	1999099
scaff_group_005	scat_0001	Scaffold_83__1_contigs__length_25901	1	25902	1999099
scaff_group_005	scat_0001	Scaffold_84__1_contigs__length_25667	1	25668	1999099
scaff_group_005	scat_0001	Scaffold_85__1_contigs__length_25626	1	25627	1999099
scaff_group_005	scat_0001	Scaffold_86__1_contigs__length_25615	1	25616	1999099
scaff_group_005	scat_0001	Scaffold_87__1_contigs__length_25613	1	25614	1999099
scaff_group_005	scat_0001	Scaffold_88__1_contigs__length_25580	1	25581	1999099
scaff_group_005	scat_0001	Scaffold_89__1_contigs__length_25564	1	25565	1999099
scaff_group_005	scat_0001	Scaffold_90__1_contigs__length_25544	1	25545	1999099
scaff_group_005	scat_0001	Scaffold_91__1_contigs__length_25538	1	25539	1999099
scaff_group_005	scat_0001	Scaffold_92__1_contigs__length_25269	1	25270	1999099
scaff_group_005	scat_0001	Scaffold_93__1_contigs__length_25086	1	25087	1999099
scaff_group_005	scat_0001	Scaffold_94__1_contigs__length_25069	1	25070	1999099
scaff_group_005	scat_0001	Scaffold_95__1_contigs__length_24691	1	24692	1999099
scaff_group_005	scat_0001	Scaffold_96__1_contigs__length_24502	1	24503	1999099
scaff_group_005	scat_0001	Scaffold_97__1_contigs__length_24405	1	24406	1999099
scaff_group_005	scat_0001	Scaffold_98__1_contigs__length_24331	1	24332	1999099
scaff_group_005	scat_0001	Scaffold_99__1_contigs__length_24159	1	24160	1999099
scaff_group_005	scat_0001	Scaffold_100__1_contigs__length_23913	1	23914	1999099
scaff_group_005	scat_0001	Scaffold_101__1_contigs__length_23831	1	23832	1999099
scaff_group_005	scat_0001	Scaffold_102__1_contigs__length_23521	1	23522	1999099
scaff_group_005	scat_0001	Scaffold_103__1_contigs__length_23461	1	23462	1999099
scaff_group_005	scat_0001	Scaffold_104__1_contigs__length_22996	1	22997	1999099
scaff_group_005	scat_0001	Scaffold_105__1_contigs__length_22817	1	22818	1999099
scaff_group_005	scat_0001	Scaffold_106__1_contigs__length_22804	1	22805	1999099
scaff_group_005	scat_0001	Scaffold_107__1_contigs__length_22796	1	22797	1999099
scaff_group_005	scat_0001	Scaffold_108__1_contigs__length_22726	1	22727	1999099
scaff_group_005	scat_0001	Scaffold_109__1_contigs__length_22504	1	22505	1999099
scaff_group_005	scat_0001	Scaffold_110__1_contigs__length_22484	1	22485	1999099
scaff_group_005	scat_0001	Scaffold_111__1_contigs__length_22462	1	22463	1999099
scaff_group_005	scat_0001	Scaffold_112__1_contigs__length_22456	1	22457	1999099
scaff_group_005	scat_0001	Scaffold_113__1_contigs__length_22314	1	22315	1999099
scaff_group_005	scat_0001	Scaffold_114__1_contigs__length_22003	1	22004	1999099
scaff_group_005	scat_0001	Scaffold_115__1_contigs__length_22000	1	22001	1999099
scaff_group_005	scat_0001	Scaffold_116__1_contigs__length_21942	1	21943	1999099
scaff_group_005	scat_0001	Scaffold_117__1_contigs__length_21900	1	21901	1999099
scaff_group_005	scat_0001	Scaffold_118__1_contigs__length_21467	1	21468	1999099
scaff_group_005	scat_0001	Scaffold_119__1_contigs__length_21452	1	21453	1999099
scaff_group_005	scat_0001	Scaffold_120__1_contigs__length_20893	1	20894	1999099
scaff_group_005	scat_0001	Scaffold_121__1_contigs__length_20656	1	20657	1999099
scaff_group_005	scat_0001	Scaffold_122__1_contigs__length_20635	1	20636	1999099
scaff_group_005	scat_0001	Scaffold_123__1_contigs__length_20570	1	20571	1999099
scaff_group_005	scat_0001	Scaffold_124__1_contigs__length_20460	1	20461	1999099
scaff_group_005	scat_0001	Scaffold_125__1_contigs__length_20297	1	20298	1999099
scaff_group_005	scat_0001	Scaffold_126__1_contigs__length_20146	1	20147	1999099
scaff_group_005	scat_0001	Scaffold_127__1_contigs__length_20109	1	20110	1999099
scaff_group_005	scat_0001	Scaffold_128__1_contigs__length_20018	1	20019	1999099
scaff_group_005	scat_0001	Scaffold_129__1_contigs__length_19863	1	19864	1999099
scaff_group_006	scat_0001	Scaffold_130__1_contigs__length_19798	1	19799	1998100
scaff_group_006	scat_0001	Scaffold_131__1_contigs__length_19738	1	19739	1998100
scaff_group_006	scat_0001	Scaffold_132__1_contigs__length_19575	1	19576	1998100
scaff_group_006	scat_0001	Scaffold_133__1_contigs__length_19554	1	19555	1998100
scaff_group_006	scat_0001	Scaffold_134__1_contigs__length_19197	1	19198	1998100
scaff_group_006	scat_0001	Scaffold_135__1_contigs__length_19058	1	19059	1998100
scaff_group_006	scat_0001	Scaffold_136__1_contigs__length_18955	1	18956	1998100
scaff_group_006	scat_0001	Scaffold_137__1_contigs__length_18894	1	18895	1998100
scaff_group_006	scat_0001	Scaffold_138__1_contigs__length_18834	1	18835	1998100
scaff_group_006	scat_0001	Scaffold_139__1_contigs__length_18766	1	18767	1998100
scaff_group_006	scat_0001	Scaffold_140__1_contigs__length_18725	1	18726	1998100
scaff_group_006	scat_0001	Scaffold_141__1_contigs__length_18722	1	18723	1998100
scaff_group_006	scat_0001	Scaffold_142__1_contigs__length_18661	1	18662	1998100
scaff_group_006	scat_0001	Scaffold_143__1_contigs__length_18628	1	18629	1998100
scaff_group_006	scat_0001	Scaffold_144__1_contigs__length_18623	1	18624	1998100
scaff_group_006	scat_0001	Scaffold_145__1_contigs__length_18606	1	18607	1998100
scaff_group_006	scat_0001	Scaffold_146__1_contigs__length_18548	1	18549	1998100
scaff_group_006	scat_0001	Scaffold_147__1_contigs__length_18541	1	18542	1998100
scaff_group_006	scat_0001	Scaffold_148__1_contigs__length_18525	1	18526	1998100
scaff_group_006	scat_0001	Scaffold_149__1_contigs__length_18482	1	18483	1998100
scaff_group_006	scat_0001	Scaffold_150__1_contigs__length_18417	1	18418	1998100
scaff_group_006	scat_0001	Scaffold_151__1_contigs__length_18171	1	18172	1998100
scaff_group_006	scat_0001	Scaffold_152__1_contigs__length_18048	1	18049	1998100
scaff_group_006	scat_0001	Scaffold_153__1_contigs__length_18046	1	18047	1998100
scaff_group_006	scat_0001	Scaffold_154__1_contigs__length_17912	1	17913	1998100
scaff_group_006	scat_0001	Scaffold_155__1_contigs__length_17885	1	17886	1998100
scaff_group_006	scat_0001	Scaffold_156__1_contigs__length_17875	1	17876	1998100
scaff_group_006	scat_0001	Scaffold_157__1_contigs__length_17824	1	17825	1998100
scaff_group_006	scat_0001	Scaffold_158__1_contigs__length_17710	1	17711	1998100
scaff_group_006	scat_0001	Scaffold_159__1_contigs__length_17603	1	17604	1998100
scaff_group_006	scat_0001	Scaffold_160__1_contigs__length_17389	1	17390	1998100
scaff_group_006	scat_0001	Scaffold_161__1_contigs__length_17376	1	17377	1998100
scaff_group_006	scat_0001	Scaffold_162__1_contigs__length_17091	1	17092	1998100
scaff_group_006	scat_0001	Scaffold_163__1_contigs__length_17056	1	17057	1998100
scaff_group_006	scat_0001	Scaffold_164__1_contigs__length_17008	1	17009	1998100
scaff_group_006	scat_0001	Scaffold_165__1_contigs__length_16945	1	16946	1998100
scaff_group_006	scat_0001	Scaffold_166__1_contigs__length_16924	1	16925	1998100
scaff_group_006	scat_0001	Scaffold_167__1_contigs__length_16844	1	16845	1998100
scaff_group_006	scat_0001	Scaffold_168__1_contigs__length_16775	1	16776	1998100
scaff_group_006	scat_0001	Scaffold_169__1_contigs__length_16524	1	16525	1998100
scaff_group_006	scat_0001	Scaffold_170__1_contigs__length_16520	1	16521	1998100
scaff_group_006	scat_0001	Scaffold_171__1_contigs__length_16462	1	16463	1998100
scaff_group_006	scat_0001	Scaffold_172__1_contigs__length_16371	1	16372	1998100
scaff_group_006	scat_0001	Scaffold_173__1_contigs__length_16148	1	16149	1998100
scaff_group_006	scat_0001	Scaffold_174__1_contigs__length_16140	1	16141	1998100
scaff_group_006	scat_0001	Scaffold_175__1_contigs__length_16119	1	16120	1998100
scaff_group_006	scat_0001	Scaffold_176__1_contigs__length_16105	1	16106	1998100
scaff_group_006	scat_0001	Scaffold_177__1_contigs__length_15916	1	15917	1998100
scaff_group_006	scat_0001	Scaffold_178__1_contigs__length_15908	1	15909	1998100
scaff_group_006	scat_0001	Scaffold_179__1_contigs__length_15904	1	15905	1998100
scaff_group_006	scat_0001	Scaffold_180__1_contigs__length_15903	1	15904	1998100
scaff_group_006	scat_0001	Scaffold_181__1_contigs__length_15861	1	15862	1998100
scaff_group_006	scat_0001	Scaffold_182__1_contigs__length_15770	1	15771	1998100
scaff_group_006	scat_0001	Scaffold_183__1_contigs__length_15770	1	15771	1998100
scaff_group_006	scat_0001	Scaffold_184__1_contigs__length_15757	1	15758	1998100
scaff_group_006	scat_0001	Scaffold_185__1_contigs__length_15722	1	15723	1998100
scaff_group_006	scat_0001	Scaffold_186__1_contigs__length_15527	1	15528	1998100
scaff_group_006	scat_0001	Scaffold_187__1_contigs__length_15430	1	15431	1998100
scaff_group_006	scat_0001	Scaffold_188__1_contigs__length_15420	1	15421	1998100
scaff_group_006	scat_0001	Scaffold_189__1_contigs__length_15420	1	15421	1998100
scaff_group_006	scat_0001	Scaffold_190__1_contigs__length_15382	1	15383	1998100
scaff_group_006	scat_0001	Scaffold_191__1_contigs__length_15259	1	15260	1998100
scaff_group_006	scat_0001	Scaffold_192__1_contigs__length_15237	1	15238	1998100
scaff_group_006	scat_0001	Scaffold_193__1_contigs__length_15227	1	15228	1998100
scaff_group_006	scat_0001	Scaffold_194__1_contigs__length_14930	1	14931	1998100
scaff_group_006	scat_0001	Scaffold_195__1_contigs__length_14930	1	14931	1998100
scaff_group_006	scat_0001	Scaffold_196__1_contigs__length_14860	1	14861	1998100
scaff_group_006	scat_0001	Scaffold_197__1_contigs__length_14856	1	14857	1998100
scaff_group_006	scat_0001	Scaffold_198__1_contigs__length_14809	1	14810	1998100
scaff_group_006	scat_0001	Scaffold_199__1_contigs__length_14734	1	14735	1998100
scaff_group_006	scat_0001	Scaffold_200__1_contigs__length_14731	1	14732	1998100
scaff_group_006	scat_0001	Scaffold_201__1_contigs__length_14730	1	14731	1998100
scaff_group_006	scat_0001	Scaffold_202__1_contigs__length_14729	1	14730	1998100
scaff_group_006	scat_0001	Scaffold_203__1_contigs__length_14641	1	14642	1998100
scaff_group_006	scat_0001	Scaffold_204__1_contigs__length_14504	1	14505	1998100
scaff_group_006	scat_0001	Scaffold_205__1_contigs__length_14497	1	14498	1998100
scaff_group_006	scat_0001	Scaffold_206__1_contigs__length_14486	1	14487	1998100
scaff_group_006	scat_0001	Scaffold_207__1_contigs__length_14414	1	14415	1998100
scaff_group_006	scat_0001	Scaffold_208__1_contigs__length_14391	1	14392	1998100
scaff_group_006	scat_0001	Scaffold_209__1_contigs__length_14385	1	14386	1998100
scaff_group_006	scat_0001	Scaffold_210__1_contigs__length_14349	1	14350	1998100
scaff_group_006	scat_0001	Scaffold_211__1_contigs__length_14272	1	14273	1998100
scaff_group_006	scat_0001	Scaffold_212__1_contigs__length_14271	1	14272	1998100
scaff_group_006	scat_0001	Scaffold_213__1_contigs__length_14261	1	14262	1998100
scaff_group_006	scat_0001	Scaffold_214__1_contigs__length_14199	1	14200	1998100
scaff_group_006	scat_0001	Scaffold_215__1_contigs__length_14187	1	14188	1998100
scaff_group_006	scat_0001	Scaffold_216__1_contigs__length_14182	1	14183	1998100
scaff_group_006	scat_0001	Scaffold_217__1_contigs__length_14167	1	14168	1998100
scaff_group_006	scat_0001	Scaffold_218__1_contigs__length_14144	1	14145	1998100
scaff_group_006	scat_0001	Scaffold_219__1_contigs__length_14127	1	14128	1998100
scaff_group_006	scat_0001	Scaffold_220__1_contigs__length_14012	1	14013	1998100
scaff_group_006	scat_0001	Scaffold_221__1_contigs__length_13936	1	13937	1998100
scaff_group_006	scat_0001	Scaffold_222__1_contigs__length_13913	1	13914	1998100
scaff_group_006	scat_0001	Scaffold_223__1_contigs__length_13904	1	13905	1998100
scaff_group_006	scat_0001	Scaffold_224__1_contigs__length_13897	1	13898	1998100
scaff_group_006	scat_0001	Scaffold_225__1_contigs__length_13870	1	13871	1998100
scaff_group_006	scat_0001	Scaffold_226__1_contigs__length_13869	1	13870	1998100
scaff_group_006	scat_0001	Scaffold_227__1_contigs__length_13860	1	13861	1998100
scaff_group_006	scat_0001	Scaffold_228__1_contigs__length_13853	1	13854	1998100
scaff_group_006	scat_0001	Scaffold_229__1_contigs__length_13842	1	13843	1998100
scaff_group_006	scat_0001	Scaffold_230__1_contigs__length_13840	1	13841	1998100
scaff_group_006	scat_0001	Scaffold_231__1_contigs__length_13825	1	13826	1998100
scaff_group_006	scat_0001	Scaffold_232__1_contigs__length_13788	1	13789	1998100
scaff_group_006	scat_0001	Scaffold_233__1_contigs__length_13780	1	13781	1998100
scaff_group_006	scat_0001	Scaffold_234__1_contigs__length_13774	1	13775	1998100
scaff_group_006	scat_0001	Scaffold_235__1_contigs__length_13770	1	13771	1998100
scaff_group_006	scat_0001	Scaffold_236__1_contigs__length_13737	1	13738	1998100
scaff_group_006	scat_0001	Scaffold_237__1_contigs__length_13718	1	13719	1998100
scaff_group_006	scat_0001	Scaffold_238__1_contigs__length_13698	1	13699	1998100
scaff_group_006	scat_0001	Scaffold_239__1_contigs__length_13690	1	13691	1998100
scaff_group_006	scat_0001	Scaffold_240__1_contigs__length_13675	1	13676	1998100
scaff_group_006	scat_0001	Scaffold_241__1_contigs__length_13529	1	13530	1998100
scaff_group_006	scat_0001	Scaffold_242__1_contigs__length_13525	1	13526	1998100
scaff_group_006	scat_0001	Scaffold_243__1_contigs__length_13432	1	13433	1998100
scaff_group_006	scat_0001	Scaffold_244__1_contigs__length_13328	1	13329	1998100
scaff_group_006	scat_0001	Scaffold_245__1_contigs__length_13318	1	13319	1998100
scaff_group_006	scat_0001	Scaffold_246__1_contigs__length_13215	1	13216	1998100
scaff_group_006	scat_0001	Scaffold_247__1_contigs__length_13153	1	13154	1998100
scaff_group_006	scat_0001	Scaffold_248__1_contigs__length_13118	1	13119	1998100
scaff_group_006	scat_0001	Scaffold_249__1_contigs__length_13095	1	13096	1998100
scaff_group_006	scat_0001	Scaffold_250__1_contigs__length_13092	1	13093	1998100
scaff_group_006	scat_0001	Scaffold_251__1_contigs__length_13052	1	13053	1998100
scaff_group_006	scat_0001	Scaffold_252__1_contigs__length_13015	1	13016	1998100
scaff_group_006	scat_0001	Scaffold_253__1_contigs__length_13006	1	13007	1998100
scaff_group_006	scat_0001	Scaffold_254__1_contigs__length_12997	1	12998	1998100
scaff_group_006	scat_0001	Scaffold_255__1_contigs__length_12985	1	12986	1998100
scaff_group_006	scat_0001	Scaffold_256__1_contigs__length_12972	1	12973	1998100
scaff_group_006	scat_0001	Scaffold_257__1_contigs__length_12972	1	12973	1998100
scaff_group_007	scat_0001	Scaffold_258__1_contigs__length_12924	1	12925	2011412
scaff_group_007	scat_0001	Scaffold_259__1_contigs__length_12893	1	12894	2011412
scaff_group_007	scat_0001	Scaffold_260__1_contigs__length_12848	1	12849	2011412
scaff_group_007	scat_0001	Scaffold_261__1_contigs__length_12843	1	12844	2011412
scaff_group_007	scat_0001	Scaffold_262__1_contigs__length_12809	1	12810	2011412
scaff_group_007	scat_0001	Scaffold_263__1_contigs__length_12610	1	12611	2011412
scaff_group_007	scat_0001	Scaffold_264__1_contigs__length_12582	1	12583	2011412
scaff_group_007	scat_0001	Scaffold_265__1_contigs__length_12488	1	12489	2011412
scaff_group_007	scat_0001	Scaffold_266__1_contigs__length_12430	1	12431	2011412
scaff_group_007	scat_0001	Scaffold_267__1_contigs__length_12396	1	12397	2011412
scaff_group_007	scat_0001	Scaffold_268__1_contigs__length_12352	1	12353	2011412
scaff_group_007	scat_0001	Scaffold_269__1_contigs__length_12325	1	12326	2011412
scaff_group_007	scat_0001	Scaffold_270__1_contigs__length_12319	1	12320	2011412
scaff_group_007	scat_0001	Scaffold_271__1_contigs__length_12318	1	12319	2011412
scaff_group_007	scat_0001	Scaffold_272__1_contigs__length_12311	1	12312	2011412
scaff_group_007	scat_0001	Scaffold_273__1_contigs__length_12290	1	12291	2011412
scaff_group_007	scat_0001	Scaffold_274__1_contigs__length_12174	1	12175	2011412
scaff_group_007	scat_0001	Scaffold_275__1_contigs__length_12149	1	12150	2011412
scaff_group_007	scat_0001	Scaffold_276__1_contigs__length_12148	1	12149	2011412
scaff_group_007	scat_0001	Scaffold_277__1_contigs__length_12140	1	12141	2011412
scaff_group_007	scat_0001	Scaffold_278__1_contigs__length_12124	1	12125	2011412
scaff_group_007	scat_0001	Scaffold_279__1_contigs__length_12104	1	12105	2011412
scaff_group_007	scat_0001	Scaffold_280__1_contigs__length_12101	1	12102	2011412
