id	chrom	len	cumul
scaff_group_007	Scaffold_441__1_contigs__length_8930	8931	13901634
scaff_group_007	Scaffold_442__1_contigs__length_8915	8916	13910550
scaff_group_007	Scaffold_443__1_contigs__length_8908	8909	13919459
scaff_group_007	Scaffold_444__1_contigs__length_8893	8894	13928353
scaff_group_007	Scaffold_445__1_contigs__length_8879	8880	13937233
scaff_group_007	Scaffold_446__1_contigs__length_8869	8870	13946103
scaff_group_007	Scaffold_447__1_contigs__length_8869	8870	13954973
scaff_group_007	Scaffold_448__1_contigs__length_8860	8861	13963834
scaff_group_007	Scaffold_449__1_contigs__length_8853	8854	13972688
scaff_group_007	Scaffold_450__1_contigs__length_8848	8849	13981537
scaff_group_007	Scaffold_451__1_contigs__length_8847	8848	13990385
scaff_group_007	Scaffold_452__1_contigs__length_8838	8839	13999224
scaff_group_008	Scaffold_453__1_contigs__length_8833	8834	14008058
scaff_group_008	Scaffold_454__1_contigs__length_8824	8825	14016883
scaff_group_008	Scaffold_455__1_contigs__length_8821	8822	14025705
scaff_group_008	Scaffold_456__1_contigs__length_8813	8814	14034519
scaff_group_008	Scaffold_457__1_contigs__length_8805	8806	14043325
scaff_group_008	Scaffold_458__1_contigs__length_8804	8805	14052130
scaff_group_008	Scaffold_459__1_contigs__length_8786	8787	14060917
scaff_group_008	Scaffold_460__1_contigs__length_8769	8770	14069687
scaff_group_008	Scaffold_461__1_contigs__length_8769	8770	14078457
scaff_group_008	Scaffold_462__1_contigs__length_8768	8769	14087226
scaff_group_008	Scaffold_463__1_contigs__length_8742	8743	14095969
scaff_group_008	Scaffold_464__1_contigs__length_8739	8740	14104709
scaff_group_008	Scaffold_465__1_contigs__length_8723	8724	14113433
scaff_group_008	Scaffold_466__1_contigs__length_8719	8720	14122153
scaff_group_008	Scaffold_467__1_contigs__length_8719	8720	14130873
scaff_group_008	Scaffold_468__1_contigs__length_8714	8715	14139588
scaff_group_008	Scaffold_469__1_contigs__length_8702	8703	14148291
scaff_group_008	Scaffold_470__1_contigs__length_8700	8701	14156992
scaff_group_008	Scaffold_471__1_contigs__length_8697	8698	14165690
scaff_group_008	Scaffold_472__1_contigs__length_8671	8672	14174362
scaff_group_008	Scaffold_473__1_contigs__length_8671	8672	14183034
scaff_group_008	Scaffold_474__1_contigs__length_8647	8648	14191682
scaff_group_008	Scaffold_475__1_contigs__length_8639	8640	14200322
scaff_group_008	Scaffold_476__1_contigs__length_8629	8630	14208952
scaff_group_008	Scaffold_477__1_contigs__length_8627	8628	14217580
scaff_group_008	Scaffold_478__1_contigs__length_8597	8598	14226178
scaff_group_008	Scaffold_479__1_contigs__length_8590	8591	14234769
scaff_group_008	Scaffold_480__1_contigs__length_8586	8587	14243356
scaff_group_008	Scaffold_481__1_contigs__length_8579	8580	14251936
scaff_group_008	Scaffold_482__1_contigs__length_8579	8580	14260516
scaff_group_008	Scaffold_483__1_contigs__length_8576	8577	14269093
scaff_group_008	Scaffold_484__1_contigs__length_8571	8572	14277665
scaff_group_008	Scaffold_485__1_contigs__length_8566	8567	14286232
scaff_group_008	Scaffold_486__1_contigs__length_8563	8564	14294796
scaff_group_008	Scaffold_487__1_contigs__length_8560	8561	14303357
scaff_group_008	Scaffold_488__1_contigs__length_8559	8560	14311917
scaff_group_008	Scaffold_489__1_contigs__length_8553	8554	14320471
scaff_group_008	Scaffold_490__1_contigs__length_8552	8553	14329024
scaff_group_008	Scaffold_491__1_contigs__length_8552	8553	14337577
scaff_group_008	Scaffold_492__1_contigs__length_8549	8550	14346127
scaff_group_008	Scaffold_493__1_contigs__length_8540	8541	14354668
scaff_group_008	Scaffold_494__1_contigs__length_8530	8531	14363199
scaff_group_008	Scaffold_495__1_contigs__length_8500	8501	14371700
scaff_group_008	Scaffold_496__1_contigs__length_8500	8501	14380201
scaff_group_008	Scaffold_497__1_contigs__length_8499	8500	14388701
scaff_group_008	Scaffold_498__1_contigs__length_8498	8499	14397200
scaff_group_008	Scaffold_499__1_contigs__length_8496	8497	14405697
scaff_group_008	Scaffold_500__1_contigs__length_8493	8494	14414191
scaff_group_008	Scaffold_501__1_contigs__length_8478	8479	14422670
scaff_group_008	Scaffold_502__1_contigs__length_8478	8479	14431149
scaff_group_008	Scaffold_503__1_contigs__length_8476	8477	14439626
scaff_group_008	Scaffold_504__1_contigs__length_8472	8473	14448099
scaff_group_008	Scaffold_505__1_contigs__length_8464	8465	14456564
scaff_group_008	Scaffold_506__1_contigs__length_8453	8454	14465018
scaff_group_008	Scaffold_507__1_contigs__length_8446	8447	14473465
scaff_group_008	Scaffold_508__1_contigs__length_8444	8445	14481910
scaff_group_008	Scaffold_509__1_contigs__length_8443	8444	14490354
scaff_group_008	Scaffold_510__1_contigs__length_8440	8441	14498795
scaff_group_008	Scaffold_511__1_contigs__length_8431	8432	14507227
scaff_group_008	Scaffold_512__1_contigs__length_8410	8411	14515638
scaff_group_008	Scaffold_513__1_contigs__length_8407	8408	14524046
scaff_group_008	Scaffold_514__1_contigs__length_8405	8406	14532452
scaff_group_008	Scaffold_515__1_contigs__length_8404	8405	14540857
scaff_group_008	Scaffold_516__1_contigs__length_8392	8393	14549250
scaff_group_008	Scaffold_517__1_contigs__length_8390	8391	14557641
scaff_group_008	Scaffold_518__1_contigs__length_8359	8360	14566001
scaff_group_008	Scaffold_519__1_contigs__length_8330	8331	14574332
scaff_group_008	Scaffold_520__1_contigs__length_8317	8318	14582650
scaff_group_008	Scaffold_521__1_contigs__length_8295	8296	14590946
scaff_group_008	Scaffold_522__1_contigs__length_8263	8264	14599210
scaff_group_008	Scaffold_523__1_contigs__length_8263	8264	14607474
scaff_group_008	Scaffold_524__1_contigs__length_8240	8241	14615715
scaff_group_008	Scaffold_525__1_contigs__length_8237	8238	14623953
scaff_group_008	Scaffold_526__1_contigs__length_8226	8227	14632180
scaff_group_008	Scaffold_527__1_contigs__length_8226	8227	14640407
scaff_group_008	Scaffold_528__1_contigs__length_8220	8221	14648628
scaff_group_008	Scaffold_529__1_contigs__length_8219	8220	14656848
scaff_group_008	Scaffold_530__1_contigs__length_8209	8210	14665058
scaff_group_008	Scaffold_531__1_contigs__length_8208	8209	14673267
scaff_group_008	Scaffold_532__1_contigs__length_8208	8209	14681476
scaff_group_008	Scaffold_533__1_contigs__length_8201	8202	14689678
scaff_group_008	Scaffold_534__1_contigs__length_8198	8199	14697877
scaff_group_008	Scaffold_535__1_contigs__length_8191	8192	14706069
scaff_group_008	Scaffold_536__1_contigs__length_8189	8190	14714259
scaff_group_008	Scaffold_537__1_contigs__length_8186	8187	14722446
scaff_group_008	Scaffold_538__1_contigs__length_8183	8184	14730630
scaff_group_008	Scaffold_539__1_contigs__length_8178	8179	14738809
scaff_group_008	Scaffold_540__1_contigs__length_8173	8174	14746983
scaff_group_008	Scaffold_541__1_contigs__length_8163	8164	14755147
scaff_group_008	Scaffold_542__1_contigs__length_8160	8161	14763308
scaff_group_008	Scaffold_543__1_contigs__length_8144	8145	14771453
scaff_group_008	Scaffold_544__1_contigs__length_8140	8141	14779594
scaff_group_008	Scaffold_545__1_contigs__length_8086	8087	14787681
scaff_group_008	Scaffold_546__1_contigs__length_8086	8087	14795768
scaff_group_008	Scaffold_547__1_contigs__length_8081	8082	14803850
scaff_group_008	Scaffold_548__1_contigs__length_8081	8082	14811932
scaff_group_008	Scaffold_549__1_contigs__length_8079	8080	14820012
scaff_group_008	Scaffold_550__1_contigs__length_8079	8080	14828092
scaff_group_008	Scaffold_551__1_contigs__length_8076	8077	14836169
scaff_group_008	Scaffold_552__1_contigs__length_8075	8076	14844245
scaff_group_008	Scaffold_553__1_contigs__length_8065	8066	14852311
scaff_group_008	Scaffold_554__1_contigs__length_8062	8063	14860374
scaff_group_008	Scaffold_555__1_contigs__length_8060	8061	14868435
scaff_group_008	Scaffold_556__1_contigs__length_8058	8059	14876494
scaff_group_008	Scaffold_557__1_contigs__length_8044	8045	14884539
scaff_group_008	Scaffold_558__1_contigs__length_8044	8045	14892584
scaff_group_008	Scaffold_559__1_contigs__length_8028	8029	14900613
scaff_group_008	Scaffold_560__1_contigs__length_8000	8001	14908614
scaff_group_008	Scaffold_561__1_contigs__length_7971	7972	14916586
scaff_group_008	Scaffold_562__1_contigs__length_7971	7972	14924558
scaff_group_008	Scaffold_563__1_contigs__length_7962	7963	14932521
scaff_group_008	Scaffold_564__1_contigs__length_7946	7947	14940468
scaff_group_008	Scaffold_565__1_contigs__length_7939	7940	14948408
scaff_group_008	Scaffold_566__1_contigs__length_7923	7924	14956332
scaff_group_008	Scaffold_567__1_contigs__length_7920	7921	14964253
scaff_group_008	Scaffold_568__1_contigs__length_7916	7917	14972170
scaff_group_008	Scaffold_569__1_contigs__length_7912	7913	14980083
scaff_group_008	Scaffold_570__1_contigs__length_7912	7913	14987996
scaff_group_008	Scaffold_571__1_contigs__length_7909	7910	14995906
scaff_group_008	Scaffold_572__1_contigs__length_7900	7901	15003807
scaff_group_008	Scaffold_573__1_contigs__length_7898	7899	15011706
scaff_group_008	Scaffold_574__1_contigs__length_7897	7898	15019604
scaff_group_008	Scaffold_575__1_contigs__length_7890	7891	15027495
scaff_group_008	Scaffold_576__1_contigs__length_7889	7890	15035385
scaff_group_008	Scaffold_577__1_contigs__length_7889	7890	15043275
scaff_group_008	Scaffold_578__1_contigs__length_7882	7883	15051158
scaff_group_008	Scaffold_579__1_contigs__length_7878	7879	15059037
scaff_group_008	Scaffold_580__1_contigs__length_7876	7877	15066914
scaff_group_008	Scaffold_581__1_contigs__length_7869	7870	15074784
scaff_group_008	Scaffold_582__1_contigs__length_7867	7868	15082652
scaff_group_008	Scaffold_583__1_contigs__length_7866	7867	15090519
scaff_group_008	Scaffold_584__1_contigs__length_7864	7865	15098384
scaff_group_008	Scaffold_585__1_contigs__length_7864	7865	15106249
scaff_group_008	Scaffold_586__1_contigs__length_7863	7864	15114113
scaff_group_008	Scaffold_587__1_contigs__length_7859	7860	15121973
scaff_group_008	Scaffold_588__1_contigs__length_7845	7846	15129819
scaff_group_008	Scaffold_589__1_contigs__length_7840	7841	15137660
scaff_group_008	Scaffold_590__1_contigs__length_7840	7841	15145501
scaff_group_008	Scaffold_591__1_contigs__length_7839	7840	15153341
scaff_group_008	Scaffold_592__1_contigs__length_7836	7837	15161178
scaff_group_008	Scaffold_593__1_contigs__length_7831	7832	15169010
scaff_group_008	Scaffold_594__1_contigs__length_7824	7825	15176835
scaff_group_008	Scaffold_595__1_contigs__length_7822	7823	15184658
scaff_group_008	Scaffold_596__1_contigs__length_7820	7821	15192479
scaff_group_008	Scaffold_597__1_contigs__length_7815	7816	15200295
scaff_group_008	Scaffold_598__1_contigs__length_7815	7816	15208111
scaff_group_008	Scaffold_599__1_contigs__length_7808	7809	15215920
scaff_group_008	Scaffold_600__1_contigs__length_7800	7801	15223721
scaff_group_008	Scaffold_601__1_contigs__length_7797	7798	15231519
scaff_group_008	Scaffold_602__1_contigs__length_7797	7798	15239317
scaff_group_008	Scaffold_603__1_contigs__length_7788	7789	15247106
scaff_group_008	Scaffold_604__1_contigs__length_7788	7789	15254895
scaff_group_008	Scaffold_605__1_contigs__length_7771	7772	15262667
scaff_group_008	Scaffold_606__1_contigs__length_7769	7770	15270437
scaff_group_008	Scaffold_607__1_contigs__length_7769	7770	15278207
scaff_group_008	Scaffold_608__1_contigs__length_7769	7770	15285977
scaff_group_008	Scaffold_609__1_contigs__length_7768	7769	15293746
scaff_group_008	Scaffold_610__1_contigs__length_7764	7765	15301511
scaff_group_008	Scaffold_611__1_contigs__length_7760	7761	15309272
scaff_group_008	Scaffold_612__1_contigs__length_7751	7752	15317024
scaff_group_008	Scaffold_613__1_contigs__length_7746	7747	15324771
scaff_group_008	Scaffold_614__1_contigs__length_7745	7746	15332517
scaff_group_008	Scaffold_615__1_contigs__length_7744	7745	15340262
scaff_group_008	Scaffold_616__1_contigs__length_7727	7728	15347990
scaff_group_008	Scaffold_617__1_contigs__length_7711	7712	15355702
scaff_group_008	Scaffold_618__1_contigs__length_7704	7705	15363407
scaff_group_008	Scaffold_619__1_contigs__length_7700	7701	15371108
scaff_group_008	Scaffold_620__1_contigs__length_7687	7688	15378796
scaff_group_008	Scaffold_621__1_contigs__length_7686	7687	15386483
scaff_group_008	Scaffold_622__1_contigs__length_7683	7684	15394167
scaff_group_008	Scaffold_623__1_contigs__length_7676	7677	15401844
scaff_group_008	Scaffold_624__1_contigs__length_7675	7676	15409520
scaff_group_008	Scaffold_625__1_contigs__length_7672	7673	15417193
scaff_group_008	Scaffold_626__1_contigs__length_7668	7669	15424862
scaff_group_008	Scaffold_627__1_contigs__length_7665	7666	15432528
scaff_group_008	Scaffold_628__1_contigs__length_7661	7662	15440190
scaff_group_008	Scaffold_629__1_contigs__length_7661	7662	15447852
scaff_group_008	Scaffold_630__1_contigs__length_7660	7661	15455513
scaff_group_008	Scaffold_631__1_contigs__length_7660	7661	15463174
scaff_group_008	Scaffold_632__1_contigs__length_7651	7652	15470826
scaff_group_008	Scaffold_633__1_contigs__length_7645	7646	15478472
scaff_group_008	Scaffold_634__1_contigs__length_7640	7641	15486113
scaff_group_008	Scaffold_635__1_contigs__length_7640	7641	15493754
scaff_group_008	Scaffold_636__1_contigs__length_7637	7638	15501392
scaff_group_008	Scaffold_637__1_contigs__length_7635	7636	15509028
scaff_group_008	Scaffold_638__1_contigs__length_7634	7635	15516663
scaff_group_008	Scaffold_639__1_contigs__length_7632	7633	15524296
scaff_group_008	Scaffold_640__1_contigs__length_7630	7631	15531927
scaff_group_008	Scaffold_641__1_contigs__length_7617	7618	15539545
scaff_group_008	Scaffold_642__1_contigs__length_7617	7618	15547163
scaff_group_008	Scaffold_643__1_contigs__length_7606	7607	15554770
scaff_group_008	Scaffold_644__1_contigs__length_7605	7606	15562376
scaff_group_008	Scaffold_645__1_contigs__length_7604	7605	15569981
scaff_group_008	Scaffold_646__1_contigs__length_7603	7604	15577585
scaff_group_008	Scaffold_647__1_contigs__length_7603	7604	15585189
scaff_group_008	Scaffold_648__1_contigs__length_7600	7601	15592790
scaff_group_008	Scaffold_649__1_contigs__length_7599	7600	15600390
scaff_group_008	Scaffold_650__1_contigs__length_7597	7598	15607988
scaff_group_008	Scaffold_651__1_contigs__length_7597	7598	15615586
scaff_group_008	Scaffold_652__1_contigs__length_7597	7598	15623184
scaff_group_008	Scaffold_653__1_contigs__length_7597	7598	15630782
scaff_group_008	Scaffold_654__1_contigs__length_7596	7597	15638379
scaff_group_008	Scaffold_655__1_contigs__length_7595	7596	15645975
scaff_group_008	Scaffold_656__1_contigs__length_7595	7596	15653571
scaff_group_008	Scaffold_657__1_contigs__length_7594	7595	15661166
scaff_group_008	Scaffold_658__1_contigs__length_7593	7594	15668760
scaff_group_008	Scaffold_659__1_contigs__length_7592	7593	15676353
scaff_group_008	Scaffold_660__1_contigs__length_7591	7592	15683945
scaff_group_008	Scaffold_661__1_contigs__length_7590	7591	15691536
scaff_group_008	Scaffold_662__1_contigs__length_7588	7589	15699125
scaff_group_008	Scaffold_663__1_contigs__length_7588	7589	15706714
scaff_group_008	Scaffold_664__1_contigs__length_7587	7588	15714302
scaff_group_008	Scaffold_665__1_contigs__length_7580	7581	15721883
scaff_group_008	Scaffold_666__1_contigs__length_7580	7581	15729464
scaff_group_008	Scaffold_667__1_contigs__length_7578	7579	15737043
scaff_group_008	Scaffold_668__1_contigs__length_7569	7570	15744613
scaff_group_008	Scaffold_669__1_contigs__length_7568	7569	15752182
scaff_group_008	Scaffold_670__1_contigs__length_7566	7567	15759749
scaff_group_008	Scaffold_671__1_contigs__length_7533	7534	15767283
scaff_group_008	Scaffold_672__1_contigs__length_7530	7531	15774814
scaff_group_008	Scaffold_673__1_contigs__length_7530	7531	15782345
scaff_group_008	Scaffold_674__1_contigs__length_7526	7527	15789872
scaff_group_008	Scaffold_675__1_contigs__length_7519	7520	15797392
scaff_group_008	Scaffold_676__1_contigs__length_7518	7519	15804911
scaff_group_008	Scaffold_677__1_contigs__length_7517	7518	15812429
scaff_group_008	Scaffold_678__1_contigs__length_7517	7518	15819947
scaff_group_008	Scaffold_679__1_contigs__length_7514	7515	15827462
scaff_group_008	Scaffold_680__1_contigs__length_7506	7507	15834969
scaff_group_008	Scaffold_681__1_contigs__length_7505	7506	15842475
scaff_group_008	Scaffold_682__1_contigs__length_7502	7503	15849978
scaff_group_008	Scaffold_683__1_contigs__length_7498	7499	15857477
scaff_group_008	Scaffold_684__1_contigs__length_7498	7499	15864976
scaff_group_008	Scaffold_685__1_contigs__length_7486	7487	15872463
